State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
Qld,31802,Townsville,45–49,,,,2017-2018
Qld,31802,Townsville,50–54,,,,2017-2018
Qld,31802,Townsville,55–59,,,,2017-2018
Qld,31802,Townsville,60–64,,,,2017-2018
Qld,31802,Townsville,65–69,,,,2017-2018
Qld,31802,Townsville,70–74,,,,2017-2018
Qld,31901,Bundaberg,25–29,,,,2017-2018
Qld,31901,Bundaberg,30–34,,,,2017-2018
Qld,31901,Bundaberg,35–39,,,,2017-2018
Qld,31901,Bundaberg,40–44,,,,2017-2018
Qld,31901,Bundaberg,45–49,,,,2017-2018
Qld,31901,Bundaberg,50–54,,,,2017-2018
Qld,31901,Bundaberg,55–59,,,,2017-2018
Qld,31901,Bundaberg,60–64,,,,2017-2018
Qld,31901,Bundaberg,65–69,,,,2017-2018
Qld,31901,Bundaberg,70–74,,,,2017-2018
Qld,31902,Burnett,25–29,,,,2017-2018
Qld,31902,Burnett,30–34,,,,2017-2018
Qld,31902,Burnett,35–39,,,,2017-2018
Qld,31902,Burnett,40–44,,,,2017-2018
Qld,31902,Burnett,45–49,,,,2017-2018
Qld,31902,Burnett,50–54,,,,2017-2018
Qld,31902,Burnett,55–59,,,,2017-2018
Qld,31902,Burnett,60–64,,,,2017-2018
Qld,31902,Burnett,65–69,,,,2017-2018
Qld,31902,Burnett,70–74,,,,2017-2018
Qld,31903,Gympie - Cooloola,25–29,,,,2017-2018
Qld,31903,Gympie - Cooloola,30–34,,,,2017-2018
Qld,31903,Gympie - Cooloola,35–39,,,,2017-2018
Qld,31903,Gympie - Cooloola,40–44,,,,2017-2018
Qld,31903,Gympie - Cooloola,45–49,,,,2017-2018
Qld,31903,Gympie - Cooloola,50–54,,,,2017-2018
Qld,31903,Gympie - Cooloola,55–59,,,,2017-2018
Qld,31903,Gympie - Cooloola,60–64,,,,2017-2018
Qld,31903,Gympie - Cooloola,65–69,,,,2017-2018
Qld,31903,Gympie - Cooloola,70–74,,,,2017-2018
Qld,31904,Hervey Bay,25–29,,,,2017-2018
Qld,31904,Hervey Bay,30–34,,,,2017-2018
Qld,31904,Hervey Bay,35–39,,,,2017-2018
Qld,31904,Hervey Bay,40–44,,,,2017-2018
Qld,31904,Hervey Bay,45–49,,,,2017-2018
Qld,31904,Hervey Bay,50–54,,,,2017-2018
Qld,31904,Hervey Bay,55–59,,,,2017-2018
Qld,31904,Hervey Bay,60–64,,,,2017-2018
Qld,31904,Hervey Bay,65–69,,,,2017-2018
Qld,31904,Hervey Bay,70–74,,,,2017-2018
Qld,31905,Maryborough,25–29,,,,2017-2018
Qld,31905,Maryborough,30–34,,,,2017-2018
Qld,31905,Maryborough,35–39,,,,2017-2018
Qld,31905,Maryborough,40–44,,,,2017-2018
Qld,31905,Maryborough,45–49,,,,2017-2018
Qld,31905,Maryborough,50–54,,,,2017-2018
Qld,31905,Maryborough,55–59,,,,2017-2018
Qld,31905,Maryborough,60–64,,,,2017-2018
Qld,31905,Maryborough,65–69,,,,2017-2018
Qld,31905,Maryborough,70–74,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,25–29,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,30–34,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,35–39,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,40–44,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,45–49,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,50–54,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,55–59,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,60–64,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,65–69,,,,2017-2018
WA,50101,Augusta - Margaret River - Busselton,70–74,,,,2017-2018
WA,50102,Bunbury,25–29,,,,2017-2018
WA,50102,Bunbury,30–34,,,,2017-2018
WA,50102,Bunbury,35–39,,,,2017-2018
WA,50102,Bunbury,40–44,,,,2017-2018
WA,50102,Bunbury,45–49,,,,2017-2018
WA,50102,Bunbury,50–54,,,,2017-2018
WA,50102,Bunbury,55–59,,,,2017-2018
WA,50102,Bunbury,60–64,,,,2017-2018
WA,50102,Bunbury,65–69,,,,2017-2018
WA,50102,Bunbury,70–74,,,,2017-2018
WA,50103,Manjimup,25–29,,,,2017-2018
WA,50103,Manjimup,30–34,,,,2017-2018
WA,50103,Manjimup,35–39,,,,2017-2018
WA,50103,Manjimup,40–44,,,,2017-2018
WA,50103,Manjimup,45–49,,,,2017-2018
WA,50103,Manjimup,50–54,,,,2017-2018
WA,50103,Manjimup,55–59,,,,2017-2018
WA,50103,Manjimup,60–64,,,,2017-2018
WA,50103,Manjimup,65–69,,,,2017-2018
WA,50103,Manjimup,70–74,,,,2017-2018
WA,50201,Mandurah,25–29,,,,2017-2018
WA,50201,Mandurah,30–34,,,,2017-2018
WA,50201,Mandurah,35–39,,,,2017-2018
WA,50201,Mandurah,40–44,,,,2017-2018
WA,50201,Mandurah,45–49,,,,2017-2018
WA,50201,Mandurah,50–54,,,,2017-2018
WA,50201,Mandurah,55–59,,,,2017-2018
WA,50201,Mandurah,60–64,,,,2017-2018
WA,50201,Mandurah,65–69,,,,2017-2018
WA,50201,Mandurah,70–74,,,,2017-2018
WA,50301,Cottesloe - Claremont,25–29,,,,2017-2018
WA,50301,Cottesloe - Claremont,30–34,,,,2017-2018
WA,50301,Cottesloe - Claremont,35–39,,,,2017-2018
WA,50301,Cottesloe - Claremont,40–44,,,,2017-2018
WA,50301,Cottesloe - Claremont,45–49,,,,2017-2018
WA,50301,Cottesloe - Claremont,50–54,,,,2017-2018
WA,50301,Cottesloe - Claremont,55–59,,,,2017-2018
WA,50301,Cottesloe - Claremont,60–64,,,,2017-2018
WA,50301,Cottesloe - Claremont,65–69,,,,2017-2018
WA,50301,Cottesloe - Claremont,70–74,,,,2017-2018
WA,50302,Perth City,25–29,,,,2017-2018
WA,50302,Perth City,30–34,,,,2017-2018
WA,50302,Perth City,35–39,,,,2017-2018
WA,50302,Perth City,40–44,,,,2017-2018
WA,50302,Perth City,45–49,,,,2017-2018
WA,50302,Perth City,50–54,,,,2017-2018
WA,50302,Perth City,55–59,,,,2017-2018
WA,50302,Perth City,60–64,,,,2017-2018
WA,50302,Perth City,65–69,,,,2017-2018
WA,50302,Perth City,70–74,,,,2017-2018
WA,50401,Bayswater - Bassendean,25–29,,,,2017-2018
WA,50401,Bayswater - Bassendean,30–34,,,,2017-2018
WA,50401,Bayswater - Bassendean,35–39,,,,2017-2018
WA,50401,Bayswater - Bassendean,40–44,,,,2017-2018
WA,50401,Bayswater - Bassendean,45–49,,,,2017-2018
WA,50401,Bayswater - Bassendean,50–54,,,,2017-2018
WA,50401,Bayswater - Bassendean,55–59,,,,2017-2018
WA,50401,Bayswater - Bassendean,60–64,,,,2017-2018
WA,50401,Bayswater - Bassendean,65–69,,,,2017-2018
WA,50401,Bayswater - Bassendean,70–74,,,,2017-2018
WA,50402,Mundaring,25–29,,,,2017-2018
WA,50402,Mundaring,30–34,,,,2017-2018
WA,50402,Mundaring,35–39,,,,2017-2018
WA,50402,Mundaring,40–44,,,,2017-2018
WA,50402,Mundaring,45–49,,,,2017-2018
WA,50402,Mundaring,50–54,,,,2017-2018
WA,50402,Mundaring,55–59,,,,2017-2018
WA,50402,Mundaring,60–64,,,,2017-2018
WA,50402,Mundaring,65–69,,,,2017-2018
WA,50402,Mundaring,70–74,,,,2017-2018
WA,50403,Swan,25–29,,,,2017-2018
WA,50403,Swan,30–34,,,,2017-2018
WA,50403,Swan,35–39,,,,2017-2018
WA,50403,Swan,40–44,,,,2017-2018
WA,50403,Swan,45–49,,,,2017-2018
WA,50403,Swan,50–54,,,,2017-2018
WA,50403,Swan,55–59,,,,2017-2018
WA,50403,Swan,60–64,,,,2017-2018
WA,50403,Swan,65–69,,,,2017-2018
WA,50403,Swan,70–74,,,,2017-2018
WA,50501,Joondalup,25–29,,,,2017-2018
WA,50501,Joondalup,30–34,,,,2017-2018
WA,50501,Joondalup,35–39,,,,2017-2018
WA,50501,Joondalup,40–44,,,,2017-2018
WA,50501,Joondalup,45–49,,,,2017-2018
WA,50501,Joondalup,50–54,,,,2017-2018
WA,50501,Joondalup,55–59,,,,2017-2018
WA,50501,Joondalup,60–64,,,,2017-2018
WA,50501,Joondalup,65–69,,,,2017-2018
WA,50501,Joondalup,70–74,,,,2017-2018
WA,50502,Stirling,25–29,,,,2017-2018
WA,50502,Stirling,30–34,,,,2017-2018
WA,50502,Stirling,35–39,,,,2017-2018
WA,50502,Stirling,40–44,,,,2017-2018
WA,50502,Stirling,45–49,,,,2017-2018
WA,50502,Stirling,50–54,,,,2017-2018
WA,50502,Stirling,55–59,,,,2017-2018
WA,50502,Stirling,60–64,,,,2017-2018
WA,50502,Stirling,65–69,,,,2017-2018
WA,50502,Stirling,70–74,,,,2017-2018
WA,50503,Wanneroo,25–29,,,,2017-2018
WA,50503,Wanneroo,30–34,,,,2017-2018
WA,50503,Wanneroo,35–39,,,,2017-2018
WA,50503,Wanneroo,40–44,,,,2017-2018
WA,50503,Wanneroo,45–49,,,,2017-2018
WA,50503,Wanneroo,50–54,,,,2017-2018
WA,50503,Wanneroo,55–59,,,,2017-2018
WA,50503,Wanneroo,60–64,,,,2017-2018
WA,50503,Wanneroo,65–69,,,,2017-2018
WA,50503,Wanneroo,70–74,,,,2017-2018
WA,50601,Armadale,25–29,,,,2017-2018
WA,50601,Armadale,30–34,,,,2017-2018
WA,50601,Armadale,35–39,,,,2017-2018
WA,50601,Armadale,40–44,,,,2017-2018
WA,50601,Armadale,45–49,,,,2017-2018
